feature,activity,frequency,mean_activation,specificity,coherence,genericity,entity_ratio,diversity,keywords,activity_n,specificity_n,coherence_n,entity_ratio_n,diversity_n,genericity_n,freq_peak,freq_peak_n,brain_surgery_score,rank
606,0.026268078415468337,0.17025833333333334,0.15428365767002106,0.8297416666666666,0.026541135109339975,0.31137724550898205,0.13195548489666137,1.0,"blackie, per, all, time, jordan",0.04608461646154763,0.6854569441503656,0.1791327228053346,0.2881874496206418,0.0,0.2117634593702564,0.43549048995021167,0.4355238675957839,0.29355393685412107,194
1238,0.0004675781350427617,0.016458333333333332,0.028409810736775398,0.9835416666666666,0.014556299961392849,0.35268346111719606,0.11060606060606061,1.0,"album, townsend, team, jordan, project",0.00041932994403241764,0.9860579507142043,0.08859368356961121,0.2175117024705843,0.0,0.40454059808660864,0.6623281011360488,0.6623788657353679,0.2934395585611478,195
317,0.0002939531889744103,0.016516666666666666,0.01779736764729023,0.9834833333333334,0.005871609548102286,0.3407325194228635,0.09820732657833203,1.0,"father, game, jordan, first, book",0.00011202454984923893,0.9859439386289234,0.022985478168996216,0.17646657735635102,0.0,0.34876525505709005,0.6628290775723766,0.6628798805712101,0.28958826593644743,196
82,0.00023135154551515977,0.012983333333333333,0.0178191177546978,0.9870166666666667,0.06198875456692965,0.37782340862423,0.07532667179093006,1.0,"gods, deities, temples, important, game",1.2235206458294871e-06,0.9928498135088034,0.44692058715768146,0.10072180080543863,0.0,0.5218693602722577,0.6323646053449199,0.6324130732619881,0.2885838896110572,197
936,0.0005356619294732809,0.02335,0.022940553724765778,0.97665,0.021787787565840766,0.3613053613053613,0.09185303514376997,1.0,"due, german, all, shiva, jordan",0.0005398340407001889,0.9725882372102872,0.14322371659629876,0.1554311485488116,0.0,0.44477922135670916,0.7207436998005408,0.7207989419170879,0.2867091361151539,198
1254,0.0010856806179508566,0.02565,0.042326729744672775,0.97435,0.004331434612943608,0.34627831715210355,0.08775981524249422,1.0,"planning, these, commercial, egyptian, gods",0.0015133330320500629,0.9680929035620635,0.011350277754237496,0.14188083586429062,0.0,0.3746476314113632,0.7397665146862495,0.7398232148890498,0.2856419778672332,199
1698,0.024303237319861847,0.16414166666666666,0.1480625718832016,0.8358583333333334,0.009712816371085009,0.32091346153846156,0.15346534653465346,1.0,"rock, south, building, little, since",0.042606969492805256,0.6974119256641205,0.05200374758742306,0.35939431317193404,0.0,0.2562692174813554,0.4855705831972936,0.4856077994490845,0.2842215275349305,200
345,0.04532814363191525,0.17885833333333334,0.25343042612075806,0.8211416666666667,0.010715483275425042,0.2796934865900383,0.09830781627719581,1.0,"work, transport, operation, gasar, ship",0.07981975065241136,0.6686483052917895,0.059578361428311244,0.17679924134070063,0.0,0.06389456607570618,0.3688955107204004,0.36892378390460223,0.2836589167245721,201
322,0.01021332266194125,0.11601666666666667,0.08803323656320572,0.8839833333333333,0.012546453872820829,0.362087326943557,0.0918918918918919,1.0,"gods, trujillo, creation, each, deities",0.017668693766832846,0.7914718960209783,0.07341036801919609,0.15555978104343807,0.0,0.44842867449799134,0.8760191081881743,0.8760862520626774,0.2792385331403166,202
1785,0.00028708942933008074,0.010441666666666667,0.02749459818005562,0.9895583333333333,0.015170371496689317,0.34185733512786004,0.07982832618025751,1.0,"game, team, aircraft, deities, cup",9.987612065837297e-05,0.9978174829389058,0.09323266659619636,0.11562420674605807,0.0,0.3540147980132677,0.6103575284881566,0.6104043095772539,0.27584194251940225,203
2005,0.0025783984722569588,0.05869166666666667,0.043931253254413605,0.9413083333333333,0.014272933528736154,0.3858173076923077,0.08446215139442231,1.0,"name, critic, gods, people, goddess",0.004155351123397488,0.9035132009707315,0.08645300126170428,0.13096415478006931,0.0,0.5591770866480649,0.9547257719425822,0.9547989486311109,0.2749686413094788,204
783,0.0007764259606599808,0.0304,0.02554032765328884,0.9696,0.012990939183787131,0.36958934517203107,0.09111791730474732,1.0,"townsend, wanted, project, gods, people",0.000965971454616694,0.9588090623320359,0.07676821754424142,0.1529975933480217,0.0,0.48344078072433755,0.7779937916702481,0.7780534219686939,0.2709637279873012,205
1421,0.019618282690644265,0.147,0.1334577053785324,0.853,0.005104485779815371,0.33181299885974913,0.11741214057507987,1.0,"aerodromes, until, did, album, returned",0.0343148901478519,0.7309151912959917,0.01719026712952841,0.24004274501421163,0.0,0.30713763007231853,0.6325087499963693,0.6325572289620304,0.27056738169820865,206
352,0.00036996263383577265,0.018966666666666666,0.0195059385150671,0.9810333333333333,0.009272603580724459,0.358974358974359,0.09887459807073955,1.0,"god, goddess, caves, synagogue, world",0.0002465565565896188,0.9811554310471196,0.04867817467744873,0.17867553206332162,0.0,0.4339003753260306,0.6837869018412889,0.6838393112435723,0.2698042675745034,207
256,0.0015278219810997446,0.023641666666666665,0.06462412327528,0.9763583333333333,0.01421815823612227,0.37599093997734995,0.1104,1.0,"all, fey, said, gods, rock",0.0022958958432354308,0.972018176783882,0.08603920313216004,0.21682955352392913,0.0,0.513317183382378,0.7231718893896533,0.7232273176253359,0.26765344833966304,208
1039,0.07523464814225833,0.25738333333333335,0.2923058271408081,0.7426166666666667,0.03315291888190408,0.29301075268817206,0.18109540636042404,1.0,"ziltoid, radio, orozco, album, project",0.13275241018840897,0.5151717510627556,0.22908122380785687,0.4508616565253961,0.0,0.12604657918367998,0.04032842725328106,0.04033151598657503,0.26735830844434993,209
1962,0.03665976651124656,0.19405833333333333,0.1889110654592514,0.8059416666666667,0.01633602312744742,0.3135198135198135,0.17525773195876287,1.0,"first, museum, jordan, arkansas, several",0.06447726036909195,0.6389400133557015,0.10203854314181328,0.43153645157652964,0.0,0.22176287772779626,0.26514460063053763,0.2651649213756995,0.2640972254435591,210
1444,0.001084480930119753,0.03701666666666667,0.029297098517417908,0.9629833333333333,0.007845760940965008,0.3767605633802817,0.09405144694533762,1.0,"common, made, jordan, all, important",0.0015112096589393297,0.945876834373015,0.03789913932571824,0.16270883409688058,0.0,0.5169090350037795,0.8281779442026999,0.8282414210834401,0.2640279591811858,211
446,0.02767593243867159,0.17496666666666666,0.15817831456661224,0.8250333333333333,0.03746015041250805,0.3421750663129973,0.14893617021276595,1.0,"great, being, fey, goat, english",0.04857643083125537,0.6762545401241102,0.26162006140826355,0.34440079783556604,0.0,0.3554976573807945,0.3984105701103271,0.3984411056044244,0.2634341453325709,212
1100,0.0003944607310307522,0.019158333333333333,0.020589511841535568,0.9808416666666666,0.02007166606162991,0.37254901960784315,0.096875,1.0,"jordan, gods, another, deities, career",0.00028991667036196405,0.9807808199097675,0.1302593336669575,0.17205600519806794,0.0,0.49725365515174763,0.6854187269735522,0.6854712614541592,0.2626380430763987,213
426,0.0009083767460659147,0.031483333333333335,0.02885262295603752,0.9685166666666667,0.0075618255763485465,0.3718371837183718,0.09126984126984126,1.0,"gold, dollars, egyptian, egypt, hours",0.0011995161671719246,0.9566916950339595,0.035754159040209475,0.15350052680406537,0.0,0.4939314992973003,0.786478019164781,0.7865382997736857,0.2609827075553681,214
784,0.0015774358329673607,0.04405833333333333,0.03580334782600403,0.9559416666666667,0.010725168090361059,0.37445887445887444,0.06702619414483821,1.0,"approach, deities, these, aircraft, player",0.002383709286236424,0.9321139469355181,0.05965152504121526,0.0732436612849193,0.0,0.5061669953869674,0.8765016661123972,0.876568846974648,0.2593628858606708,215
982,0.0003082716716453433,0.011166666666666667,0.0276064183562994,0.9888333333333333,0.015787738674667096,0.36674259681093396,0.10618066561014262,1.0,"album, season, jordan, townsend, police",0.00013736737679280415,0.99640047559327,0.09789654644600408,0.20286174781544505,0.0,0.4701549351048072,0.616638564176344,0.6166858267026969,0.25923328096374565,216
417,0.0002479571369321396,0.013858333333333334,0.017892276868224144,0.9861416666666667,0.010928550653187985,0.3651753325272068,0.10451505016722408,1.0,"another, gold, reaction, egyptian, been",3.061438832696841e-05,0.9911396322295879,0.061187971859910394,0.19734784663054197,0.0,0.4628404735938579,0.6399277452260609,0.6399767928528282,0.25781169924739006,217
205,0.00031982327991475663,0.014991666666666667,0.021333403885364532,0.9850083333333334,0.010877240390376075,0.36306400839454356,0.09538461538461539,1.0,"deities, gods, cultural, public, jordan",0.00015781300752195208,0.9889245402869848,0.06080035018296821,0.16712219317580967,0.0,0.45298687119517517,0.6497075111031069,0.6497573083424982,0.2556667924575129,218
1984,0.018398610662048065,0.14554166666666668,0.1264147311449051,0.8544583333333333,0.0073275534978914925,0.3314917127071823,0.09076682316118936,1.0,"number, bombardment, game, seats, increase",0.0321561462460718,0.7337654934280177,0.03398435840120019,0.15183532121467466,0.0,0.30563817958311174,0.6451078530150712,0.6451572976936945,0.2554716061126683,219
1551,0.015369622025638819,0.1379,0.11145483702421188,0.8621,0.012381085338017295,0.34594594594594597,0.08715251690458302,1.0,"weight, city, gods, never, york",0.026795024080356784,0.7487010765998339,0.0721610969131604,0.13987041800989633,0.0,0.3730964467005077,0.710289494681838,0.7103439354904366,0.2541807739566114,220
605,0.00047107593896798783,0.019925,0.02364245615899563,0.980075,0.011935396718447122,0.3617486338797814,0.07680608365019011,1.0,"although, caves, been, power, subject",0.0004255208402046412,0.9792823753603598,0.06879415703321629,0.10561928830077558,0.0,0.44684798551992017,0.6919331859633239,0.691986219772929,0.25274754481723066,221
688,0.00038011951721273363,0.019375,0.01961907185614109,0.980625,0.013669411978149193,0.38137755102040816,0.11053089643167972,1.0,"gods, mostly, deities, valkyria, egyptian",0.0002645336106968138,0.9803573464501523,0.08189371774435386,0.21726287682962192,0.0,0.5384566315009844,0.687261884196688,0.6873145599540841,0.2502141110926923,222
782,0.00031653117388486863,0.01425,0.022212713956832886,0.98575,0.006674318831624504,0.3643243243243243,0.10053313023610053,1.0,"damaged, cave, caves, well, facilities",0.00015198618387640703,0.9903741225141295,0.02904951880189105,0.18416598456282512,0.0,0.4588687970807666,0.643309825861479,0.6433591327225031,0.2502075244614308,223
1517,0.06250769492648542,0.254975,0.24515224993228912,0.745025,0.05157187388410145,0.31547619047619047,0.17154471544715447,1.0,"zagreb, jewish, community, city, synagogue",0.11022649174588119,0.5198788214407871,0.3682266078735375,0.41924477510945246,0.0,0.23089333778925875,0.04397617774216574,0.0439795460731362,0.2456824454560359,224
1346,0.0006274935017960767,0.023416666666666665,0.026796875521540642,0.9765833333333334,0.014348430276327262,0.3656633221850613,0.06298600311041991,1.0,"difficult, year, too, access, aerodromes",0.0007023702324753517,0.9724579376842518,0.08702333893493393,0.05986889688379258,0.0,0.46511793350102154,0.721299098796529,0.721354383484044,0.24462150976018138,225
13,0.0005683766487675409,0.019216666666666667,0.02957727573812008,0.9807833333333333,0.019203863402711296,0.38742857142857146,0.10534979423868313,1.0,"egyptian, deities, gods, set, god",0.0005977370663653883,0.9806668078244866,0.12370354729069216,0.20011120737162869,0.0,0.5666968947016638,0.685915121235468,0.6859676937643687,0.24422920428136238,226
881,0.02915690159698327,0.17651666666666666,0.1651793122291565,0.8234833333333333,0.032239610460013,0.3152,0.08501314636283962,1.0,"inch, pounds, pound, weighed, four",0.05119765445881484,0.6732250761437856,0.2221816656559805,0.13278818434352502,0.0,0.22960434994670945,0.38652533956992063,0.3865549640689118,0.2439149093193586,227
376,0.021169063504661124,0.16015833333333335,0.13217584788799286,0.8398416666666666,0.012076022509558526,0.3247767857142857,0.0972644376899696,1.0,"operations, aviation, aerodromes, first, cat",0.03705967607945156,0.7051973223447399,0.06985650990347424,0.17334521090836486,0.0,0.2742994477888974,0.5191051492582217,0.5191449359124515,0.24324639925256825,228
1201,0.0017512083053588868,0.037475,0.04673004150390625,0.962525,0.015595500080109126,0.40703517587939697,0.1115916955017301,1.0,"cultural, time, london, gods, carbonaria",0.0026912757928687185,0.944981025131521,0.09644428636562362,0.22077457652847068,0.0,0.6582014068027874,0.831496553729964,0.8315602849799425,0.24180566803341735,229
1707,0.00057325395612667,0.017508333333333334,0.03274177759885788,0.9824916666666667,0.008090496486442111,0.37340425531914895,0.09642301710730948,1.0,"tower, jordan, been, these, police",0.0006063695981212781,0.9840057331791456,0.039747985878949565,0.17055974805290405,0.0,0.5012450615521149,0.6713325552766225,0.6713840100614308,0.23998282267639898,230
1088,0.0004243087863239149,0.020916666666666667,0.020285679027438164,0.9790833333333333,0.006884058138244997,0.3659574468085106,0.0729483282674772,1.0,"these, gods, god, first, people",0.0003427458784059264,0.9773441699105819,0.030633987430534554,0.09284846411909368,0.0,0.4664906204562338,0.700326802892201,0.7003804800670246,0.23673397411859287,231
1699,0.05926727074210843,0.24665833333333334,0.24028083682060242,0.7533416666666667,0.029079408189418454,0.29,0.14467408585055644,1.0,"game, jordan, all, even, townsend",0.10449114176392262,0.5361336873137125,0.19830802251962149,0.3302914713911827,0.0,0.11199532127824836,0.05876647847793457,0.05877098047573149,0.2363029350151852,232
1623,0.03889422655180097,0.20885,0.18623043596744537,0.79115,0.05608749082316111,0.31566548881036516,0.10326086956521739,1.0,"airspace, per, cent, controlled, all",0.06843211616083292,0.6100298060165807,0.40233968612385035,0.19319597115599083,0.0,0.2317767978373081,0.18376187064680696,0.18377595345922648,0.23612463518708257,233
208,0.030372705250730117,0.17938333333333334,0.1693173199892044,0.8206166666666667,0.02428279631839181,0.3290246768507638,0.1196443007275667,1.0,"slayer, album, fey, former, inch",0.053349551576853046,0.6676221965242601,0.16207217738462973,0.24743215207213626,0.0,0.29412446169566553,0.36499853718990166,0.36502651167364475,0.2321148445977962,234
953,0.07240104605257511,0.26316666666666666,0.2751148045063019,0.7368333333333333,0.0770717929261211,0.3202933985330073,0.1175,1.0,"townsend, album, project, well, musical",0.12773711010137206,0.5038682671791782,0.5608648996942347,0.24033359737706145,0.0,0.25337536796608867,0.03259904706335249,0.032601543344737124,0.2308201727974128,235
779,0.11108380239655574,0.30089166666666667,0.3691820502281189,0.6991083333333333,0.025556828412828025,0.3105263157894737,0.19031719532554256,1.0,"jordan, squadron, eaton, officer, andrew",0.1962031914771386,0.4301350228838543,0.17169681054493563,0.4813897314888437,0.0,0.20779214914103014,0.0068816925071500225,0.0068822175702176365,0.22856805919430434,236
96,0.05458625891804695,0.2308,0.23650892078876495,0.7692,0.01637587735730417,0.3106267029972752,0.17335610589239966,1.0,"career, jordan, chapel, squadron, early",0.09620604093974132,0.5671286870694008,0.10233962059812922,0.42524125404750707,0.0,0.20826065874421548,0.09822706708336987,0.09823459370933721,0.22073320519416406,237
1652,0.15558873066678644,0.34079166666666666,0.45655086636543274,0.6592083333333334,0.02263397214460694,0.3186951066499373,0.19246861924686193,1.0,"john, squadron, billy, scott, along",0.27497415633487987,0.3521507565516232,0.14961618990375997,0.48851186700903637,0.0,0.24591609987495563,0.0009682406085147968,0.0009683124093826016,0.21914504608991092,238
333,0.030782881474867463,0.19059166666666666,0.16151221096515656,0.8094083333333333,0.015787738674667096,0.3385542168674699,0.16348547717842324,1.0,"valkyria, chronicles, gods, game, iii",0.05407553807301859,0.645715588709546,0.09789654644600408,0.3925652413501424,0.0,0.3385990626886033,0.2870749602320231,0.2870969619248288,0.2163509673307472,239
303,0.025386364725232126,0.17185,0.1477239727973938,0.8281499999999999,0.02464811604637529,0.358659217877095,0.13957176843774782,1.0,"gods, these, world, life, war",0.04452403787379057,0.6823460429662687,0.1648319731412819,0.31340061333156943,0.0,0.4324296039632238,0.42279855665228183,0.422830961469512,0.21550034689678932,240
451,0.03670774862753848,0.19565833333333332,0.18761147558689117,0.8043416666666667,0.025365919908735712,0.33851674641148327,0.15264026402640263,1.0,"madero, ancona, mexico, zapata, city",0.0645621857412503,0.6358128247308502,0.17025459858881975,0.3566629363470918,0.0,0.33842418713573225,0.25538458309619266,0.255404155742428,0.21515044791118276,241
1076,0.06816446285595497,0.26059166666666667,0.26157575845718384,0.7394083333333333,0.07824792023859917,0.34782608695652173,0.15004262574595056,1.0,"trujillo, assassination, regime, vargas, llosa",0.1202386204044212,0.5089010863722984,0.5697499144296186,0.34806364000084944,0.0,0.38187111170104554,0.03586860551661073,0.03587135240750101,0.21413064528843145,242
284,0.0284042344018817,0.180325,0.15751689672470093,0.8196749999999999,0.011960959125939974,0.3536036036036036,0.1717741935483871,1.0,"gambia, these, best, team, women",0.0498654801698254,0.665781715719009,0.06898726739196422,0.4200044460044814,0.0,0.4088349260256155,0.3580611151693141,0.35808855790422084,0.21334446754135242,243
595,0.12860688520371916,0.31085,0.4137265086174011,0.6891499999999999,0.013578282663529229,0.2964889466840052,0.16019417475728157,1.0,"squadron, eaton, northern, territory, officer",0.22721796205762837,0.41067153118230526,0.08120528436249672,0.38166961931627846,0.0,0.14227939733329945,0.004348471533018493,0.004348802426364087,0.21324756809525472,244
1882,0.035127130863567196,0.19579166666666667,0.17941075563430786,0.8042083333333333,0.013035681533959953,0.32281553398058255,0.14131338320864506,1.0,"pilot, been, fairies, reaction, next",0.061764590257368,0.6355522256787791,0.07710622214320242,0.31916610487388375,0.0,0.26514623702004175,0.25458164713392983,0.2546011582356516,0.21170169946197592,245
2042,0.04351195607160528,0.21021666666666666,0.2069862335920334,0.7897833333333333,0.014873325289265216,0.3202933985330073,0.14905814905814907,1.0,"album, first, townsend, book, project",0.07660521122838226,0.6073586657328534,0.0909886408839695,0.34480460010754344,0.0,0.25337536796608867,0.1772413553884094,0.17725493840762174,0.2044845305325395,246
324,0.033798402355362966,0.17401666666666665,0.19422508776187897,0.8259833333333333,0.006933959707961956,0.33980582524271846,0.11969111969111969,1.0,"fey, clinton, however, university, operations",0.059412823145426716,0.6781113083701158,0.0310109671822587,0.24758714291333453,0.0,0.3444403501999642,0.4057766437548223,0.4058077438536211,0.20244290117585434,247
1220,0.02056614970937371,0.15655,0.1313711255788803,0.84345,0.0046507539807438825,0.3460207612456747,0.09157808667211774,1.0,"first, design, fits, cup, synagogue",0.03599255602720783,0.7122497841914102,0.013762565317070397,0.15452095123401363,0.0,0.37344561157077105,0.5499382747978547,0.5499804247908836,0.20141961666631292,248
1087,0.041626599473133685,0.196825,0.21149040758609772,0.803175,0.011653597691800632,0.3341094295692666,0.14936102236421725,1.0,"jordan, fey, series, nba, second",0.07326824689353902,0.6335325830252292,0.0666653156419765,0.3458072405959617,0.0,0.3178551294830635,0.24841332469669444,0.24843236300055718,0.19933065938156033,249
180,0.046403346131866176,0.21944166666666667,0.21146096289157867,0.7805583333333334,0.021553517719406945,0.3113207547169811,0.12733748886910062,1.0,"valkyria, lead, lit, kailash, points",0.08172279244194823,0.5893284688176947,0.1414539328190349,0.27289990298044764,0.0,0.21149981543470317,0.137507140975762,0.1375176783935657,0.19925277800128766,250
60,0.10339916537205378,0.30793333333333334,0.33578425645828247,0.6920666666666666,0.023620692240855168,0.3092269326683292,0.16271186440677965,1.0,"orozco, madero, raaf, lead, eaton",0.1826018601970151,0.41637213544635726,0.15707033411234322,0.3900042514191489,0.0,0.2017278956987285,0.004984669340720448,0.004985048998209689,0.19761161358062934,251
1564,0.03846037225946784,0.20050833333333334,0.1918143332004547,0.7994916666666667,0.015112853268974491,0.319672131147541,0.11774193548387096,1.0,"easa, guest, study, gasar, scope",0.06766422095140254,0.6263335342117694,0.09279814705449588,0.24113450754924906,0.0,0.2504758975792598,0.22721397091456147,0.22723138430189582,0.1935505113487191,252
600,0.5652221942742666,0.49500833333333333,1.1418437957763672,0.5049916666666667,0.021505286863744977,0.37122002085505734,0.07756653992395438,1.0,"gods, these, creation, game, events",1.0,0.05073537795006287,0.14108957442117248,0.10813672458344388,0.0,0.49105118481775023,2.330296150492958e-08,2.089060946267496e-08,0.19353126215654784,253
1968,0.05022689963132143,0.218625,0.2297399640083313,0.7813749999999999,0.022919315533583173,0.31776913099870296,0.12437810945273632,1.0,"jordan, themed, character, season, led",0.088490245172318,0.5909246380116292,0.15177180706254906,0.2631030883916753,0.0,0.2415945484101813,0.14073069117471734,0.14074147567552425,0.19148941163976746,254
347,0.0003622391844323526,0.017408333333333335,0.020808378234505653,0.9825916666666666,0.03260908933372242,0.4041095890410959,0.04966887417218543,1.0,"ylide, reaction, group, reagent, sms",0.00023288652980419674,0.9842011824681988,0.22497288154093806,0.015783490889133337,0.0,0.64454762004335,0.6704762394911113,0.6705276286398777,0.18789079162784894,255
252,0.24357530102233094,0.3506166666666667,0.6947054266929626,0.6493833333333333,0.01637523931690199,0.32646048109965636,0.12859424920127796,1.0,"aviation, aircraft, known, tower, been",0.43070493292093665,0.33294786390214504,0.10233480054309352,0.2770603184678242,0.0,0.28215729615584245,0.0005683381931832863,0.0005683793417939003,0.18692013356318837,256
483,0.04899694401472807,0.22005,0.2226627767086029,0.77995,0.04811384188774204,0.3474358974358974,0.13390557939914163,1.0,"konkan, mauryas, century, kalachuris, well",0.08631329995710543,0.5881394856426211,0.3421030199616587,0.29464309845219794,0.0,0.38005008747417107,0.13514205067417662,0.1351524068093638,0.18637383680741818,257
491,0.08492435644716023,0.2860083333333333,0.29692965745925903,0.7139916666666667,0.022720100573216495,0.3133097762073027,0.1570048309178744,1.0,"jordan, first, year, synagogue, all",0.14990259337110473,0.4592243920712739,0.15026684425827794,0.3711115238987934,0.0,0.22078262835047371,0.013160249045224514,0.013161255355522487,0.18566330016815497,258
797,0.07597172062297662,0.2628916666666667,0.28898489475250244,0.7371083333333333,0.06871045089643546,0.3311432325886991,0.09637561779242175,1.0,"cup, charcoal, pixie, jordan, season",0.1340569827994181,0.5044057527240744,0.49769941892258784,0.17040283599998438,0.0,0.3040118141765609,0.03293563169063946,0.03293815377101447,0.18506924165011127,259
79,0.08815238391359648,0.26913333333333334,0.32754167914390564,0.7308666666666667,0.03550734254827759,0.32657657657657657,0.14340786430223593,1.0,"jordan, february, eaton, townsend, reported",0.15561600193059133,0.4922064595990033,0.24686763923000138,0.3260997352222381,0.0,0.2826991166428816,0.025987368882899334,0.02598935838349876,0.18357720292140395,260
1110,0.028763586900507412,0.17959166666666668,0.16016103327274323,0.8204083333333333,0.02027908467609829,0.34796926454445665,0.10579150579150579,1.0,"these, young, lad, divine, strapping",0.05050151182162163,0.6672150105053992,0.13182627070378344,0.20157346197838627,0.0,0.3825393250758122,0.36345788667093987,0.36348574306483367,0.18233474727259374,261
1354,0.4805284113049507,0.5209666666666667,0.922378420829773,0.4790333333333333,0.017345542462228303,0.36129753914988816,0.1182033096926714,1.0,"well, all, gods, both, world",0.8500972530179843,0.0,0.10966492344097023,0.24266185397690393,0.0,0.4447427151619755,2.4139531710084434e-09,0.0,0.1819676737811239,262
898,0.057189287739247086,0.23205,0.2464524358510971,0.76795,0.014124101257623756,0.3146341463414634,0.13696369636963696,1.0,"all, townsend, star, music, second",0.10081324063127743,0.5646855709562357,0.08532865281072911,0.3047667766750895,0.0,0.22696349680587688,0.09450502267277758,0.09451226400648817,0.1806293532311137,263
200,0.0801027947579821,0.2513916666666667,0.3186374306678772,0.7486083333333333,0.01855246385227738,0.34857849196538937,0.19846678023850084,1.0,"film, james, society, director, girls",0.14136872799620578,0.5268824209651938,0.11878257101301919,0.5083683513732095,0.0,0.38538260464779983,0.04991371167543889,0.049917535114481285,0.17623117678969705,264
298,0.00071772969753171,0.020991666666666665,0.03419117256999016,0.9790083333333334,0.03683253055596203,0.4196642685851319,0.04501323918799647,1.0,"reaction, ylide, group, been, total",0.0008620827065642575,0.9771975829437922,0.2568787280385949,0.0003713431662383751,0.0,0.7171416975204632,0.7009600182681909,0.7010137439785568,0.1714205646624834,265
403,0.04252204880192876,0.17788333333333334,0.23904459178447723,0.8221166666666666,0.010936240997767799,0.35714285714285715,0.1111111111111111,1.0,"jordan, aircraft, game, number, association",0.07485313671028289,0.6705539358600583,0.0612460683127237,0.21918363616336647,0.0,0.42535271058764024,0.37618732474127864,0.3762161568382307,0.16879244139236652,266
449,0.05911771029233932,0.24021666666666666,0.24610161781311035,0.7597833333333334,0.019384954845927727,0.3329048843187661,0.15806451612903225,1.0,"jordan, album, october, nba, april",0.10422642903679863,0.5487238790168902,0.1250715965863418,0.3746195362471836,0.0,0.31223348674899315,0.07285205645341918,0.07285763810150635,0.16861459705671084,267
876,0.03774561378161113,0.19606666666666667,0.19251418113708496,0.8039333333333334,0.010616244207286352,0.34478527607361964,0.13142857142857142,1.0,"jordan, game, year, season, all",0.06639914274255428,0.6350147401338829,0.05882866318273591,0.28644314014729083,0.0,0.3676795714509424,0.2529306573867635,0.25295004194120674,0.16484886900038462,268
826,0.09210392243961493,0.2944833333333333,0.3127644658088684,0.7055166666666667,0.019017989316617356,0.29987608426270135,0.11248966087675766,1.0,"aircraft, blackie, air, aviation, wasp",0.1626099802261415,0.44266006482401427,0.12229936767820529,0.22374722688808224,0.0,0.1580872529125413,0.009148238737793399,0.00914893753013929,0.16466838315345228,269
1273,0.03776071419666211,0.18923333333333334,0.19954578578472137,0.8107666666666666,0.00829434409300256,0.3523447401774398,0.13333333333333333,1.0,"first, live, album, several, band",0.06642586954135049,0.6483704415525189,0.04128794585509042,0.2927487186457837,0.0,0.4029597790106402,0.29595644802873916,0.2959791304817447,0.1640054779720851,270
1801,0.03343033927778403,0.19301666666666667,0.17319923639297485,0.8069833333333334,0.014698560472817146,0.33981693363844395,0.1063664596273292,1.0,"season, caves, first, draft, time",0.05876137430871899,0.6409759434500059,0.08966838588020118,0.2034768056644032,0.0,0.344492193359938,0.2716220867413172,0.27164290398153046,0.16196493789416222,271
199,0.10196397089585661,0.297625,0.3425920903682709,0.702375,0.009018675424961042,0.2997275204359673,0.12172442941673711,1.0,"case, order, wasp, all, been",0.1800616549199251,0.4365196996595925,0.04675988285499868,0.25431826980881517,0.0,0.15739390182692772,0.007964839940932247,0.007965448026538468,0.16115747679830947,272
230,0.04645009003952146,0.22341666666666668,0.20790790021419525,0.7765833333333333,0.013438378440288057,0.32523148148148145,0.12864077669902912,1.0,"missions, player, character, townsend, strapping",0.08180552626155739,0.5815593595778296,0.0801483825527588,0.2772143444322636,0.0,0.2764215242777686,0.12260220964629852,0.12261160461091614,0.16009216006816082,273
1470,0.06699940075973669,0.23220833333333332,0.28853142261505127,0.7677916666666667,0.05860885652751202,0.3473325766174801,0.08878504672897196,1.0,"these, each, deities, gods, egyptian",0.11817653269851462,0.5643761095819014,0.4213872596295182,0.1452747916132744,0.0,0.37956788663705643,0.09404160066970532,0.09404880648242409,0.1595877728527932,274
1521,0.03589213075960676,0.19321666666666668,0.18576104938983917,0.8067833333333333,0.019004235481889675,0.34889148191365227,0.11172741679873217,1.0,"townsend, been, all, albums, season",0.06311859266270198,0.6405850448718993,0.1221954647903742,0.2212238722068567,0.0,0.38684333654455344,0.2703708963190177,0.2703916176563077,0.1590003844064627,275
276,0.09334955859705805,0.293925,0.31759652495384216,0.706075,0.007032623147789296,0.30668414154652685,0.13975694444444445,1.0,"blackie, fairies, nba, clayton, calthrop",0.16481467902686098,0.44375132335456136,0.03175631686286646,0.3140136253008575,0.0,0.18986062609785712,0.00937427270502841,0.009374988822729267,0.15894186614819056,276
1451,0.11911393765583635,0.334025,0.35660186409950256,0.665975,0.016755515798460907,0.3167082294264339,0.1442385173247381,1.0,"women, aircraft, national, football, jordan",0.21041603322066318,0.36537615844422366,0.10520758659807594,0.32884955283739703,0.0,0.23664329430591907,0.001381533329553031,0.0013816368090361546,0.1569742033791955,277
2002,0.041458338575810195,0.21165,0.19588159024715424,0.78835,0.007032623147789296,0.31880733944954126,0.10518053375196232,1.0,"live, writer, film, public, comedy",0.07297043553319882,0.6045572259230907,0.03175631686286646,0.1995508825966303,0.0,0.24643989315059717,0.17058132572668946,0.17059439825900735,0.15543619682835152,278
425,0.08741076030333837,0.28434166666666666,0.30741453170776367,0.7156583333333333,0.030989789700014203,0.33209876543209876,0.13094245204336946,1.0,"carbonaria, gods, geopyxis, corey, chaykovsky",0.15430337410235173,0.46248188022216064,0.21273993621788007,0.28483387657720005,0.0,0.30847130979453896,0.01411147456115842,0.01411255378226674,0.14810702468049175,279
