pair_id,feature,is_target,alpha,base_contrast,contrast,delta_contrast
p139,16242,1,1.0,3.4375,3.4375,0.0
p140,16242,1,1.0,0.0,0.0,0.0
p141,16242,1,1.0,0.3125,0.3125,0.0
p142,16242,1,1.0,2.0,2.0,0.0
p143,16242,1,1.0,3.3125,3.3125,0.0
p144,16242,1,1.0,2.8125,2.8125,0.0
p145,16242,1,1.0,2.3125,2.3125,0.0
p146,16242,1,1.0,1.9375,1.9375,0.0
p147,16242,1,1.0,1.75,1.75,0.0
p148,16242,1,1.0,3.5625,3.5625,0.0
p149,16242,1,1.0,2.125,2.125,0.0
p150,16242,1,1.0,1.9375,1.9375,0.0
p151,16242,1,1.0,-0.453125,-0.453125,0.0
p152,16242,1,1.0,-0.28125,-0.28125,0.0
p153,16242,1,1.0,0.8125,0.8125,0.0
p154,16242,1,1.0,0.1875,0.1875,0.0
p155,16242,1,1.0,1.515625,1.515625,0.0
p156,16242,1,1.0,3.625,3.625,0.0
p157,16242,1,1.0,2.03125,2.03125,0.0
p158,16242,1,1.0,1.8125,1.8125,0.0
p159,16242,1,1.0,2.71875,2.71875,0.0
p160,16242,1,1.0,3.625,3.625,0.0
p161,16242,1,1.0,3.875,3.875,0.0
p162,16242,1,1.0,0.75,0.75,0.0
p163,16242,1,1.0,-1.375,-1.375,0.0
p164,16242,1,1.0,-2.625,-2.625,0.0
p165,16242,1,1.0,-1.6875,-1.6875,0.0
p166,16242,1,1.0,4.6875,4.6875,0.0
p167,16242,1,1.0,1.375,1.375,0.0
p168,16242,1,1.0,3.25,3.25,0.0
p169,16242,1,1.0,1.4375,1.4375,0.0
p170,16242,1,1.0,5.375,5.375,0.0
p171,16242,1,1.0,4.53125,4.53125,0.0
p172,16242,1,1.0,0.9375,0.9375,0.0
p173,16242,1,1.0,2.75,2.75,0.0
p174,16242,1,1.0,3.5625,3.5625,0.0
p175,16242,1,1.0,3.5,3.5,0.0
p176,16242,1,1.0,5.5,5.5,0.0
p177,16242,1,1.0,3.9375,3.9375,0.0
p178,16242,1,1.0,2.4375,2.4375,0.0
p179,16242,1,1.0,4.0,4.0,0.0
p180,16242,1,1.0,3.0,3.0,0.0
p181,16242,1,1.0,-0.1875,-0.1875,0.0
p182,16242,1,1.0,-0.3125,-0.3125,0.0
p183,16242,1,1.0,-2.375,-2.375,0.0
p184,16242,1,1.0,0.0625,0.0625,0.0
p185,16242,1,1.0,-1.625,-1.625,0.0
p186,16242,1,1.0,-0.0625,-0.0625,0.0
p187,16242,1,1.0,-3.4375,-3.4375,0.0
p188,16242,1,1.0,0.5,0.5,0.0
p189,16242,1,1.0,1.75,1.75,0.0
p190,16242,1,1.0,1.6875,1.6875,0.0
p191,16242,1,1.0,5.125,5.125,0.0
p192,16242,1,1.0,2.75,2.75,0.0
p193,16242,1,1.0,10.875,10.875,0.0
p194,16242,1,1.0,2.875,2.875,0.0
p195,16242,1,1.0,6.6875,6.6875,0.0
p196,16242,1,1.0,2.75,2.75,0.0
p197,16242,1,1.0,8.8125,8.8125,0.0
p198,16242,1,1.0,6.125,6.125,0.0
p199,16242,1,1.0,10.5625,10.5625,0.0
p200,16242,1,1.0,3.625,3.625,0.0
p1,16242,1,1.5,6.265625,6.15625,-0.109375
p2,16242,1,1.5,5.5,5.53125,0.03125
p3,16242,1,1.5,4.84375,4.78125,-0.0625
p4,16242,1,1.5,7.671875,7.5546875,-0.1171875
p5,16242,1,1.5,5.34375,5.125,-0.21875
p6,16242,1,1.5,3.625,3.625,0.0
p7,16242,1,1.5,6.96875,6.9375,-0.03125
p8,16242,1,1.5,4.46875,4.3125,-0.15625
p9,16242,1,1.5,5.5625,5.5,-0.0625
p10,16242,1,1.5,3.625,3.625,0.0
p11,16242,1,1.5,5.5625,5.375,-0.1875
p12,16242,1,1.5,5.75,5.6875,-0.0625
p13,16242,1,1.5,7.125,7.0625,-0.0625
p14,16242,1,1.5,4.0,4.0625,0.0625
p15,16242,1,1.5,10.5,10.5,0.0
p16,16242,1,1.5,9.84375,9.75,-0.09375
p17,16242,1,1.5,8.4375,8.3125,-0.125
p18,16242,1,1.5,7.75,7.75,0.0
p19,16242,1,1.5,7.125,7.125,0.0
p20,16242,1,1.5,6.875,6.75,-0.125
p21,16242,1,1.5,6.75,6.3125,-0.4375
p22,16242,1,1.5,8.25,8.0,-0.25
p23,16242,1,1.5,6.375,6.0,-0.375
p24,16242,1,1.5,5.1875,4.875,-0.3125
p25,16242,1,1.5,11.1875,10.8125,-0.375
p26,16242,1,1.5,7.0,7.125,0.125
p27,16242,1,1.5,9.0625,8.5625,-0.5
p28,16242,1,1.5,5.375,4.9375,-0.4375
p29,16242,1,1.5,7.875,7.5,-0.375
p30,16242,1,1.5,4.25,4.375,0.125
p31,16242,1,1.5,0.28125,0.1875,-0.09375
p32,16242,1,1.5,0.5625,0.625,0.0625
p33,16242,1,1.5,2.125,2.5,0.375
p34,16242,1,1.5,3.40625,3.0625,-0.34375
p35,16242,1,1.5,2.25,2.1875,-0.0625
p36,16242,1,1.5,2.15625,2.09375,-0.0625
p37,16242,1,1.5,1.5625,1.8125,0.25
p38,16242,1,1.5,3.625,3.453125,-0.171875
p39,16242,1,1.5,2.0625,1.84375,-0.21875
p40,16242,1,1.5,1.671875,1.28125,-0.390625
p41,16242,1,1.5,5.5,5.125,-0.375
p42,16242,1,1.5,9.0,9.0,0.0
p43,16242,1,1.5,6.375,5.9375,-0.4375
p44,16242,1,1.5,8.5,8.25,-0.25
p45,16242,1,1.5,11.5,11.0625,-0.4375
p46,16242,1,1.5,5.125,4.875,-0.25
p47,16242,1,1.5,9.5,9.0,-0.5
p48,16242,1,1.5,12.125,11.5,-0.625
p49,16242,1,1.5,9.9375,9.8125,-0.125
p50,16242,1,1.5,7.125,6.6875,-0.4375
p51,16242,1,1.5,4.515625,4.15625,-0.359375
p52,16242,1,1.5,7.9375,7.8125,-0.125
p53,16242,1,1.5,11.8125,11.15625,-0.65625
p54,16242,1,1.5,11.9453125,11.7734375,-0.171875
p55,16242,1,1.5,11.03125,10.953125,-0.078125
p56,16242,1,1.5,7.15625,6.5625,-0.59375
p57,16242,1,1.5,11.875,11.84375,-0.03125
p58,16242,1,1.5,11.40625,11.140625,-0.265625
p59,16242,1,1.5,4.46875,4.15625,-0.3125
p60,16242,1,1.5,6.84375,6.5,-0.34375
p61,16242,1,1.5,0.6875,0.375,-0.3125
p62,16242,1,1.5,3.9375,3.9375,0.0
p63,16242,1,1.5,4.5625,4.5,-0.0625
p64,16242,1,1.5,0.125,0.25,0.125
p65,16242,1,1.5,3.8125,3.625,-0.1875
p66,16242,1,1.5,6.8125,6.875,0.0625
p67,16242,1,1.5,8.625,8.5,-0.125
p68,16242,1,1.5,7.4375,7.4375,0.0
p69,16242,1,1.5,6.375,6.375,0.0
p70,16242,1,1.5,4.1875,4.0,-0.1875
p71,16242,1,1.5,1.4375,1.5,0.0625
p72,16242,1,1.5,1.75,1.5625,-0.1875
p73,16242,1,1.5,1.8125,1.625,-0.1875
p74,16242,1,1.5,-0.0625,0.0625,0.125
p75,16242,1,1.5,3.8125,3.5,-0.3125
p76,16242,1,1.5,2.6875,2.3125,-0.375
p77,16242,1,1.5,3.875,3.6875,-0.1875
p78,16242,1,1.5,2.8125,2.5,-0.3125
p79,16242,1,1.5,2.0,1.9375,-0.0625
p80,16242,1,1.5,3.59375,3.1875,-0.40625
p81,16242,1,1.5,6.625,6.40625,-0.21875
p82,16242,1,1.5,2.125,2.25,0.125
p83,16242,1,1.5,5.3125,5.1875,-0.125
p84,16242,1,1.5,8.6875,8.4375,-0.25
p85,16242,1,1.5,6.3125,6.1875,-0.125
p86,16242,1,1.5,5.5625,5.5625,0.0
p87,16242,1,1.5,6.1875,6.125,-0.0625
p88,16242,1,1.5,2.71875,2.84375,0.125
p89,16242,1,1.5,8.3125,8.40625,0.09375
p90,16242,1,1.5,4.96875,4.84375,-0.125
p91,16242,1,1.5,5.75,5.5625,-0.1875
p92,16242,1,1.5,2.0625,2.1875,0.125
p93,16242,1,1.5,4.375,4.5625,0.1875
p94,16242,1,1.5,4.5,4.375,-0.125
p95,16242,1,1.5,5.125,4.875,-0.25
p96,16242,1,1.5,9.5,9.4375,-0.0625
p97,16242,1,1.5,5.8125,5.9375,0.125
p98,16242,1,1.5,6.0,5.9375,-0.0625
p99,16242,1,1.5,6.875,6.75,-0.125
p100,16242,1,1.5,2.375,2.375,0.0
p101,16242,1,1.5,-0.5625,-0.6875,-0.125
p102,16242,1,1.5,0.5625,0.5625,0.0
p103,16242,1,1.5,2.5,2.6875,0.1875
p104,16242,1,1.5,-2.0625,-2.0,0.0625
p105,16242,1,1.5,-2.0,-1.4375,0.5625
p106,16242,1,1.5,2.75,3.1875,0.4375
p107,16242,1,1.5,-2.3125,-1.6875,0.625
p108,16242,1,1.5,5.4375,5.375,-0.0625
p109,16242,1,1.5,-1.3125,-0.6875,0.625
p110,16242,1,1.5,3.9375,4.0,0.0625
p111,16242,1,1.5,1.1875,1.1875,0.0
p112,16242,1,1.5,-0.8125,-0.875,-0.0625
p113,16242,1,1.5,3.3125,3.25,-0.0625
p114,16242,1,1.5,2.0,1.96875,-0.03125
p115,16242,1,1.5,3.5625,3.625,0.0625
p116,16242,1,1.5,7.3125,7.34375,0.03125
p117,16242,1,1.5,7.1875,7.25,0.0625
p118,16242,1,1.5,3.5625,3.53125,-0.03125
p119,16242,1,1.5,3.40625,3.3125,-0.09375
p120,16242,1,1.5,6.28125,6.375,0.09375
p121,16242,1,1.5,2.0625,1.9375,-0.125
p122,16242,1,1.5,4.25,4.125,-0.125
p123,16242,1,1.5,5.0625,4.8125,-0.25
p124,16242,1,1.5,0.1875,0.125,-0.0625
p125,16242,1,1.5,7.375,7.375,0.0
p126,16242,1,1.5,4.8125,4.75,-0.0625
p127,16242,1,1.5,7.75,7.75,0.0
p128,16242,1,1.5,6.4375,6.375,-0.0625
p129,16242,1,1.5,6.4375,6.25,-0.1875
p130,16242,1,1.5,2.1875,2.1875,0.0
p131,16242,1,1.5,2.5625,2.25,-0.3125
p132,16242,1,1.5,2.625,2.625,0.0
p133,16242,1,1.5,0.0,-0.25,-0.25
p134,16242,1,1.5,3.0625,2.9375,-0.125
p135,16242,1,1.5,4.6875,4.5,-0.1875
p136,16242,1,1.5,4.25,4.375,0.125
p137,16242,1,1.5,2.75,2.625,-0.125
p138,16242,1,1.5,6.9375,6.75,-0.1875
p139,16242,1,1.5,3.4375,3.25,-0.1875
p140,16242,1,1.5,0.0,0.0625,0.0625
p141,16242,1,1.5,0.3125,0.0625,-0.25
p142,16242,1,1.5,2.0,1.8125,-0.1875
p143,16242,1,1.5,3.3125,3.375,0.0625
p144,16242,1,1.5,2.8125,2.78125,-0.03125
p145,16242,1,1.5,2.3125,2.375,0.0625
p146,16242,1,1.5,1.9375,2.0625,0.125
p147,16242,1,1.5,1.75,1.8125,0.0625
p148,16242,1,1.5,3.5625,3.5,-0.0625
p149,16242,1,1.5,2.125,2.1875,0.0625
p150,16242,1,1.5,1.9375,1.875,-0.0625
p151,16242,1,1.5,-0.453125,-0.5,-0.046875
p152,16242,1,1.5,-0.28125,-0.28125,0.0
p153,16242,1,1.5,0.8125,1.0625,0.25
p154,16242,1,1.5,0.1875,0.03125,-0.15625
p155,16242,1,1.5,1.515625,1.515625,0.0
p156,16242,1,1.5,3.625,3.84375,0.21875
p157,16242,1,1.5,2.03125,1.96875,-0.0625
p158,16242,1,1.5,1.8125,1.71875,-0.09375
p159,16242,1,1.5,2.71875,2.71875,0.0
p160,16242,1,1.5,3.625,3.84375,0.21875
p161,16242,1,1.5,3.875,3.125,-0.75
p162,16242,1,1.5,0.75,0.75,0.0
p163,16242,1,1.5,-1.375,-1.625,-0.25
p164,16242,1,1.5,-2.625,-3.1875,-0.5625
p165,16242,1,1.5,-1.6875,-1.5,0.1875
p166,16242,1,1.5,4.6875,4.875,0.1875
p167,16242,1,1.5,1.375,1.125,-0.25
p168,16242,1,1.5,3.25,3.375,0.125
p169,16242,1,1.5,1.4375,1.4375,0.0
p170,16242,1,1.5,5.375,5.5,0.125
p171,16242,1,1.5,4.53125,4.15625,-0.375
p172,16242,1,1.5,0.9375,1.0625,0.125
p173,16242,1,1.5,2.75,3.1875,0.4375
p174,16242,1,1.5,3.5625,3.09375,-0.46875
p175,16242,1,1.5,3.5,3.75,0.25
p176,16242,1,1.5,5.5,5.40625,-0.09375
p177,16242,1,1.5,3.9375,4.375,0.4375
p178,16242,1,1.5,2.4375,2.4375,0.0
p179,16242,1,1.5,4.0,4.0,0.0
p180,16242,1,1.5,3.0,2.6875,-0.3125
p181,16242,1,1.5,-0.1875,0.0,0.1875
p182,16242,1,1.5,-0.3125,-0.3125,0.0
p183,16242,1,1.5,-2.375,-2.375,0.0
p184,16242,1,1.5,0.0625,0.1875,0.125
p185,16242,1,1.5,-1.625,-1.625,0.0
p186,16242,1,1.5,-0.0625,-0.25,-0.1875
p187,16242,1,1.5,-3.4375,-3.5625,-0.125
p188,16242,1,1.5,0.5,0.5625,0.0625
p189,16242,1,1.5,1.75,1.8125,0.0625
p190,16242,1,1.5,1.6875,1.6875,0.0
p191,16242,1,1.5,5.125,5.0,-0.125
p192,16242,1,1.5,2.75,2.75,0.0
p193,16242,1,1.5,10.875,11.0,0.125
p194,16242,1,1.5,2.875,2.875,0.0
p195,16242,1,1.5,6.6875,6.6875,0.0
p196,16242,1,1.5,2.75,2.625,-0.125
p197,16242,1,1.5,8.8125,8.8125,0.0
p198,16242,1,1.5,6.125,6.25,0.125
p199,16242,1,1.5,10.5625,10.5625,0.0
p200,16242,1,1.5,3.625,3.9375,0.3125
p1,16242,1,2.0,6.265625,5.9375,-0.328125
p2,16242,1,2.0,5.5,5.53125,0.03125
p3,16242,1,2.0,4.84375,4.6875,-0.15625
p4,16242,1,2.0,7.671875,7.4921875,-0.1796875
p5,16242,1,2.0,5.34375,5.03125,-0.3125
p6,16242,1,2.0,3.625,3.625,0.0
p7,16242,1,2.0,6.96875,6.8125,-0.15625
p8,16242,1,2.0,4.46875,4.328125,-0.140625
p9,16242,1,2.0,5.5625,5.5,-0.0625
p10,16242,1,2.0,3.625,3.625,0.0
p11,16242,1,2.0,5.5625,5.125,-0.4375
p12,16242,1,2.0,5.75,5.5,-0.25
p13,16242,1,2.0,7.125,6.875,-0.25
p14,16242,1,2.0,4.0,4.1875,0.1875
p15,16242,1,2.0,10.5,10.375,-0.125
p16,16242,1,2.0,9.84375,9.75,-0.09375
p17,16242,1,2.0,8.4375,8.25,-0.1875
p18,16242,1,2.0,7.75,7.625,-0.125
p19,16242,1,2.0,7.125,6.9375,-0.1875
p20,16242,1,2.0,6.875,6.625,-0.25
p21,16242,1,2.0,6.75,6.0,-0.75
p22,16242,1,2.0,8.25,7.8125,-0.4375
p23,16242,1,2.0,6.375,5.25,-1.125
p24,16242,1,2.0,5.1875,4.4375,-0.75
p25,16242,1,2.0,11.1875,10.75,-0.4375
p26,16242,1,2.0,7.0,7.125,0.125
p27,16242,1,2.0,9.0625,8.125,-0.9375
p28,16242,1,2.0,5.375,4.5625,-0.8125
p29,16242,1,2.0,7.875,7.25,-0.625
p30,16242,1,2.0,4.25,4.4375,0.1875
p31,16242,1,2.0,0.28125,-0.09375,-0.375
p32,16242,1,2.0,0.5625,0.5,-0.0625
p33,16242,1,2.0,2.125,3.0,0.875
p34,16242,1,2.0,3.40625,2.71875,-0.6875
p35,16242,1,2.0,2.25,2.0625,-0.1875
p36,16242,1,2.0,2.15625,2.21875,0.0625
p37,16242,1,2.0,1.5625,1.875,0.3125
p38,16242,1,2.0,3.625,3.375,-0.25
p39,16242,1,2.0,2.0625,1.6875,-0.375
p40,16242,1,2.0,1.671875,0.875,-0.796875
p41,16242,1,2.0,5.5,4.75,-0.75
p42,16242,1,2.0,9.0,8.5,-0.5
p43,16242,1,2.0,6.375,5.625,-0.75
p44,16242,1,2.0,8.5,8.0,-0.5
p45,16242,1,2.0,11.5,10.5,-1.0
p46,16242,1,2.0,5.125,4.625,-0.5
p47,16242,1,2.0,9.5,8.4375,-1.0625
p48,16242,1,2.0,12.125,11.125,-1.0
p49,16242,1,2.0,9.9375,9.5,-0.4375
p50,16242,1,2.0,7.125,6.0625,-1.0625
p51,16242,1,2.0,4.515625,3.75,-0.765625
p52,16242,1,2.0,7.9375,7.59375,-0.34375
p53,16242,1,2.0,11.8125,10.46875,-1.34375
p54,16242,1,2.0,11.9453125,11.578125,-0.3671875
p55,16242,1,2.0,11.03125,10.953125,-0.078125
p56,16242,1,2.0,7.15625,6.40625,-0.75
p57,16242,1,2.0,11.875,11.75,-0.125
p58,16242,1,2.0,11.40625,11.0546875,-0.3515625
p59,16242,1,2.0,4.46875,3.890625,-0.578125
p60,16242,1,2.0,6.84375,6.21875,-0.625
p61,16242,1,2.0,0.6875,0.125,-0.5625
p62,16242,1,2.0,3.9375,3.8125,-0.125
p63,16242,1,2.0,4.5625,4.25,-0.3125
p64,16242,1,2.0,0.125,-0.125,-0.25
p65,16242,1,2.0,3.8125,3.5,-0.3125
p66,16242,1,2.0,6.8125,6.875,0.0625
p67,16242,1,2.0,8.625,8.375,-0.25
p68,16242,1,2.0,7.4375,7.25,-0.1875
p69,16242,1,2.0,6.375,6.1875,-0.1875
p70,16242,1,2.0,4.1875,3.9375,-0.25
p71,16242,1,2.0,1.4375,1.125,-0.3125
p72,16242,1,2.0,1.75,1.4375,-0.3125
p73,16242,1,2.0,1.8125,1.4375,-0.375
p74,16242,1,2.0,-0.0625,0.0625,0.125
p75,16242,1,2.0,3.8125,3.0625,-0.75
p76,16242,1,2.0,2.6875,1.6875,-1.0
p77,16242,1,2.0,3.875,3.5625,-0.3125
p78,16242,1,2.0,2.8125,2.1875,-0.625
p79,16242,1,2.0,2.0,1.6875,-0.3125
p80,16242,1,2.0,3.59375,2.78125,-0.8125
p81,16242,1,2.0,6.625,6.21875,-0.40625
p82,16242,1,2.0,2.125,2.0625,-0.0625
p83,16242,1,2.0,5.3125,5.25,-0.0625
p84,16242,1,2.0,8.6875,8.25,-0.4375
p85,16242,1,2.0,6.3125,6.1875,-0.125
p86,16242,1,2.0,5.5625,5.4375,-0.125
p87,16242,1,2.0,6.1875,6.25,0.0625
p88,16242,1,2.0,2.71875,3.03125,0.3125
p89,16242,1,2.0,8.3125,8.3125,0.0
p90,16242,1,2.0,4.96875,4.53125,-0.4375
p91,16242,1,2.0,5.75,5.4375,-0.3125
p92,16242,1,2.0,2.0625,2.125,0.0625
p93,16242,1,2.0,4.375,4.375,0.0
p94,16242,1,2.0,4.5,4.25,-0.25
p95,16242,1,2.0,5.125,4.625,-0.5
p96,16242,1,2.0,9.5,9.4375,-0.0625
p97,16242,1,2.0,5.8125,5.875,0.0625
p98,16242,1,2.0,6.0,5.6875,-0.3125
p99,16242,1,2.0,6.875,6.625,-0.25
p100,16242,1,2.0,2.375,2.5,0.125
p101,16242,1,2.0,-0.5625,-0.5,0.0625
p102,16242,1,2.0,0.5625,0.4375,-0.125
p103,16242,1,2.0,2.5,2.75,0.25
p104,16242,1,2.0,-2.0625,-2.125,-0.0625
p105,16242,1,2.0,-2.0,-1.0,1.0
p106,16242,1,2.0,2.75,3.6875,0.9375
p107,16242,1,2.0,-2.3125,-1.0,1.3125
p108,16242,1,2.0,5.4375,5.25,-0.1875
p109,16242,1,2.0,-1.3125,-0.375,0.9375
p110,16242,1,2.0,3.9375,4.3125,0.375
p111,16242,1,2.0,1.1875,1.125,-0.0625
p112,16242,1,2.0,-0.8125,-0.875,-0.0625
p113,16242,1,2.0,3.3125,3.3125,0.0
p114,16242,1,2.0,2.0,1.96875,-0.03125
p115,16242,1,2.0,3.5625,3.6875,0.125
p116,16242,1,2.0,7.3125,7.375,0.0625
p117,16242,1,2.0,7.1875,7.1875,0.0
p118,16242,1,2.0,3.5625,3.625,0.0625
p119,16242,1,2.0,3.40625,3.21875,-0.1875
p120,16242,1,2.0,6.28125,6.28125,0.0
p121,16242,1,2.0,2.0625,1.6875,-0.375
p122,16242,1,2.0,4.25,4.0,-0.25
p123,16242,1,2.0,5.0625,4.25,-0.8125
p124,16242,1,2.0,0.1875,-0.1875,-0.375
p125,16242,1,2.0,7.375,7.3125,-0.0625
p126,16242,1,2.0,4.8125,4.8125,0.0
p127,16242,1,2.0,7.75,7.6875,-0.0625
p128,16242,1,2.0,6.4375,6.375,-0.0625
p129,16242,1,2.0,6.4375,5.9375,-0.5
p130,16242,1,2.0,2.1875,2.1875,0.0
p131,16242,1,2.0,2.5625,2.1875,-0.375
p132,16242,1,2.0,2.625,2.6875,0.0625
p133,16242,1,2.0,0.0,-0.375,-0.375
p134,16242,1,2.0,3.0625,2.5,-0.5625
p135,16242,1,2.0,4.6875,4.4375,-0.25
p136,16242,1,2.0,4.25,4.5,0.25
p137,16242,1,2.0,2.75,2.625,-0.125
p138,16242,1,2.0,6.9375,6.75,-0.1875
p139,16242,1,2.0,3.4375,3.0,-0.4375
p140,16242,1,2.0,0.0,0.125,0.125
p141,16242,1,2.0,0.3125,-0.1875,-0.5
p142,16242,1,2.0,2.0,1.875,-0.125
p143,16242,1,2.0,3.3125,3.3125,0.0
p144,16242,1,2.0,2.8125,2.625,-0.1875
p145,16242,1,2.0,2.3125,2.3125,0.0
p146,16242,1,2.0,1.9375,1.9375,0.0
p147,16242,1,2.0,1.75,1.8125,0.0625
p148,16242,1,2.0,3.5625,3.5,-0.0625
p149,16242,1,2.0,2.125,2.125,0.0
p150,16242,1,2.0,1.9375,1.8125,-0.125
p151,16242,1,2.0,-0.453125,-0.484375,-0.03125
p152,16242,1,2.0,-0.28125,-0.3125,-0.03125
p153,16242,1,2.0,0.8125,1.1875,0.375
p154,16242,1,2.0,0.1875,-0.1875,-0.375
p155,16242,1,2.0,1.515625,1.453125,-0.0625
p156,16242,1,2.0,3.625,3.875,0.25
p157,16242,1,2.0,2.03125,1.875,-0.15625
p158,16242,1,2.0,1.8125,1.59375,-0.21875
p159,16242,1,2.0,2.71875,2.65625,-0.0625
p160,16242,1,2.0,3.625,3.875,0.25
p161,16242,1,2.0,3.875,2.375,-1.5
p162,16242,1,2.0,0.75,0.5625,-0.1875
p163,16242,1,2.0,-1.375,-2.1875,-0.8125
p164,16242,1,2.0,-2.625,-3.375,-0.75
p165,16242,1,2.0,-1.6875,-1.6875,0.0
p166,16242,1,2.0,4.6875,5.1875,0.5
p167,16242,1,2.0,1.375,0.75,-0.625
p168,16242,1,2.0,3.25,3.375,0.125
p169,16242,1,2.0,1.4375,1.375,-0.0625
p170,16242,1,2.0,5.375,5.5,0.125
p171,16242,1,2.0,4.53125,3.8125,-0.71875
p172,16242,1,2.0,0.9375,1.0,0.0625
p173,16242,1,2.0,2.75,3.75,1.0
p174,16242,1,2.0,3.5625,2.875,-0.6875
p175,16242,1,2.0,3.5,3.8125,0.3125
p176,16242,1,2.0,5.5,5.46875,-0.03125
p177,16242,1,2.0,3.9375,4.6875,0.75
p178,16242,1,2.0,2.4375,2.5625,0.125
p179,16242,1,2.0,4.0,3.9375,-0.0625
p180,16242,1,2.0,3.0,2.21875,-0.78125
p181,16242,1,2.0,-0.1875,0.0625,0.25
p182,16242,1,2.0,-0.3125,-0.25,0.0625
p183,16242,1,2.0,-2.375,-2.375,0.0
p184,16242,1,2.0,0.0625,0.375,0.3125
p185,16242,1,2.0,-1.625,-1.5,0.125
p186,16242,1,2.0,-0.0625,-0.1875,-0.125
p187,16242,1,2.0,-3.4375,-3.5,-0.0625
p188,16242,1,2.0,0.5,0.5625,0.0625
p189,16242,1,2.0,1.75,1.875,0.125
p190,16242,1,2.0,1.6875,1.625,-0.0625
p191,16242,1,2.0,5.125,4.9375,-0.1875
p192,16242,1,2.0,2.75,2.6875,-0.0625
p193,16242,1,2.0,10.875,10.875,0.0
p194,16242,1,2.0,2.875,2.875,0.0
p195,16242,1,2.0,6.6875,6.5625,-0.125
p196,16242,1,2.0,2.75,2.75,0.0
p197,16242,1,2.0,8.8125,8.8125,0.0
p198,16242,1,2.0,6.125,6.125,0.0
p199,16242,1,2.0,10.5625,10.3125,-0.25
p200,16242,1,2.0,3.625,4.125,0.5
p1,3019,0,0.0,6.265625,6.3125,0.046875
p2,3019,0,0.0,5.5,5.5625,0.0625
p3,3019,0,0.0,4.84375,4.9375,0.09375
p4,3019,0,0.0,7.671875,7.5625,-0.109375
p5,3019,0,0.0,5.34375,5.25,-0.09375
p6,3019,0,0.0,3.625,3.875,0.25
p7,3019,0,0.0,6.96875,6.96875,0.0
p8,3019,0,0.0,4.46875,4.53125,0.0625
p9,3019,0,0.0,5.5625,5.75,0.1875
p10,3019,0,0.0,3.625,3.875,0.25
p11,3019,0,0.0,5.5625,5.9375,0.375
p12,3019,0,0.0,5.75,5.6875,-0.0625
p13,3019,0,0.0,7.125,7.125,0.0
p14,3019,0,0.0,4.0,4.1875,0.1875
p15,3019,0,0.0,10.5,10.8125,0.3125
p16,3019,0,0.0,9.84375,10.125,0.28125
p17,3019,0,0.0,8.4375,8.875,0.4375
p18,3019,0,0.0,7.75,7.75,0.0
p19,3019,0,0.0,7.125,7.4375,0.3125
p20,3019,0,0.0,6.875,7.125,0.25
p21,3019,0,0.0,6.75,6.9375,0.1875
p22,3019,0,0.0,8.25,8.3125,0.0625
p23,3019,0,0.0,6.375,6.625,0.25
p24,3019,0,0.0,5.1875,5.25,0.0625
p25,3019,0,0.0,11.1875,11.5,0.3125
p26,3019,0,0.0,7.0,7.1875,0.1875
p27,3019,0,0.0,9.0625,9.3125,0.25
p28,3019,0,0.0,5.375,5.8125,0.4375
p29,3019,0,0.0,7.875,8.0,0.125
p30,3019,0,0.0,4.25,4.4375,0.1875
p31,3019,0,0.0,0.28125,0.375,0.09375
p32,3019,0,0.0,0.5625,0.6875,0.125
p33,3019,0,0.0,2.125,2.125,0.0
p34,3019,0,0.0,3.40625,3.34375,-0.0625
p35,3019,0,0.0,2.25,2.125,-0.125
p36,3019,0,0.0,2.15625,2.125,-0.03125
p37,3019,0,0.0,1.5625,1.4375,-0.125
p38,3019,0,0.0,3.625,3.5625,-0.0625
p39,3019,0,0.0,2.0625,1.90625,-0.15625
p40,3019,0,0.0,1.671875,1.703125,0.03125
p41,3019,0,0.0,5.5,5.75,0.25
p42,3019,0,0.0,9.0,9.4375,0.4375
p43,3019,0,0.0,6.375,6.75,0.375
p44,3019,0,0.0,8.5,8.5625,0.0625
p45,3019,0,0.0,11.5,11.75,0.25
p46,3019,0,0.0,5.125,5.3125,0.1875
p47,3019,0,0.0,9.5,9.875,0.375
p48,3019,0,0.0,12.125,12.0625,-0.0625
p49,3019,0,0.0,9.9375,10.125,0.1875
p50,3019,0,0.0,7.125,7.1875,0.0625
p51,3019,0,0.0,4.515625,4.625,0.109375
p52,3019,0,0.0,7.9375,8.09375,0.15625
p53,3019,0,0.0,11.8125,11.9375,0.125
p54,3019,0,0.0,11.9453125,12.109375,0.1640625
p55,3019,0,0.0,11.03125,11.1875,0.15625
p56,3019,0,0.0,7.15625,7.1875,0.03125
p57,3019,0,0.0,11.875,12.09375,0.21875
p58,3019,0,0.0,11.40625,11.4609375,0.0546875
p59,3019,0,0.0,4.46875,4.46875,0.0
p60,3019,0,0.0,6.84375,7.0,0.15625
p61,3019,0,0.0,0.6875,0.8125,0.125
p62,3019,0,0.0,3.9375,4.3125,0.375
p63,3019,0,0.0,4.5625,4.875,0.3125
p64,3019,0,0.0,0.125,0.5,0.375
p65,3019,0,0.0,3.8125,4.0,0.1875
p66,3019,0,0.0,6.8125,6.8125,0.0
p67,3019,0,0.0,8.625,9.0,0.375
p68,3019,0,0.0,7.4375,7.4375,0.0
p69,3019,0,0.0,6.375,6.625,0.25
