category,pair_id,feature,is_target,alpha,delta_contrast
code,p75,16057,0,0.5,0.03125
code,p76,16057,0,0.5,0.125
code,p77,16057,0,0.5,0.03125
code,p78,16057,0,0.5,0.03125
code,p79,16057,0,0.5,-0.015625
code,p80,16057,0,0.5,-0.0625
code,p81,16057,0,0.5,-0.15625
code,p82,16057,0,0.5,0.125
code,p83,16057,0,0.5,0.1875
code,p84,16057,0,0.5,-0.015625
code,p85,16057,0,0.5,-0.1875
code,p86,16057,0,0.5,0.0625
code,p87,16057,0,0.5,0.125
code,p88,16057,0,0.5,0.0
code,p89,16057,0,0.5,0.015625
code,p90,16057,0,0.5,0.0625
code,p91,16057,0,0.5,0.0625
code,p92,16057,0,0.5,0.0625
code,p93,16057,0,0.5,-0.03125
code,p94,16057,0,0.5,0.125
code,p95,16057,0,0.5,-0.03125
code,p96,16057,0,0.5,0.03125
code,p97,16057,0,0.5,0.0
code,p98,16057,0,0.5,-0.03125
code,p99,16057,0,0.5,0.125
code,p100,16057,0,0.5,0.0
code,p101,16057,0,0.5,0.0
code,p102,16057,0,0.5,0.25
code,p103,16057,0,0.5,0.25
code,p104,16057,0,0.5,0.0
code,p105,16057,0,0.5,0.09375
code,p106,16057,0,0.5,-0.0625
code,p107,16057,0,0.5,0.28125
code,p108,16057,0,0.5,0.015625
code,p109,16057,0,0.5,0.15625
code,p110,16057,0,0.5,0.1875
code,p111,16057,0,0.5,0.125
code,p112,16057,0,0.5,0.125
code,p113,16057,0,0.5,0.0
code,p114,16057,0,0.5,0.03125
code,p115,16057,0,0.5,0.03125
code,p116,16057,0,0.5,0.25
code,p117,16057,0,0.5,0.0625
code,p118,16057,0,0.5,0.03125
code,p119,16057,0,0.5,0.09375
code,p120,16057,0,0.5,0.1875
code,p121,16057,0,0.5,0.09375
code,p122,16057,0,0.5,0.1875
code,p123,16057,0,0.5,0.125
code,p124,16057,0,0.5,0.0625
code,p125,16057,0,0.5,0.03125
code,p126,16057,0,0.5,0.0625
code,p127,16057,0,0.5,0.21875
code,p128,16057,0,0.5,-0.03125
code,p129,16057,0,0.5,-0.046875
code,p130,16057,0,0.5,0.0
code,p131,16057,0,0.5,0.03125
code,p132,16057,0,0.5,0.125
code,p133,16057,0,0.5,0.1875
code,p134,16057,0,0.5,-0.03125
code,p135,16057,0,0.5,0.15625
code,p136,16057,0,0.5,0.0625
code,p137,16057,0,0.5,-0.03125
code,p138,16057,0,0.5,0.09375
code,p139,16057,0,0.5,0.0234375
code,p140,16057,0,0.5,0.09375
code,p141,16057,0,0.5,-0.125
code,p142,16057,0,0.5,0.125
code,p143,16057,0,0.5,0.125
code,p144,16057,0,0.5,-0.09375
code,p145,16057,0,0.5,0.0625
code,p146,16057,0,0.5,0.03125
code,p147,16057,0,0.5,0.28125
code,p148,16057,0,0.5,0.0625
code,p149,16057,0,0.5,-0.03125
code,p150,16057,0,0.5,-0.03125
code,p151,16057,0,0.5,0.0625
code,p152,16057,0,0.5,0.25
code,p153,16057,0,0.5,0.3125
code,p154,16057,0,0.5,-0.015625
code,p155,16057,0,0.5,0.09375
code,p156,16057,0,0.5,0.15625
code,p157,16057,0,0.5,0.0
code,p158,16057,0,0.5,0.0
code,p159,16057,0,0.5,0.0
code,p160,16057,0,0.5,0.0
code,p161,16057,0,0.5,0.03125
code,p162,16057,0,0.5,0.0
code,p163,16057,0,0.5,0.0625
code,p164,16057,0,0.5,-0.046875
code,p165,16057,0,0.5,-0.0625
code,p166,16057,0,0.5,0.15625
code,p167,16057,0,0.5,0.15625
code,p168,16057,0,0.5,-0.15625
code,p169,16057,0,0.5,0.0
code,p170,16057,0,0.5,0.0
code,p171,16057,0,0.5,0.125
code,p172,16057,0,0.5,0.078125
code,p173,16057,0,0.5,0.0625
code,p174,16057,0,0.5,-0.03125
code,p175,16057,0,0.5,0.109375
code,p176,16057,0,0.5,0.078125
code,p177,16057,0,0.5,0.046875
code,p178,16057,0,0.5,0.078125
code,p179,16057,0,0.5,-0.03125
code,p180,16057,0,0.5,0.0625
code,p181,16057,0,0.5,0.0625
code,p182,16057,0,0.5,0.09375
code,p183,16057,0,0.5,0.0625
code,p184,16057,0,0.5,0.03125
code,p185,16057,0,0.5,-0.0625
code,p186,16057,0,0.5,0.046875
code,p187,16057,0,0.5,0.03125
code,p188,16057,0,0.5,0.0
code,p189,16057,0,0.5,0.171875
code,p190,16057,0,0.5,-0.046875
code,p191,16057,0,0.5,0.0625
code,p192,16057,0,0.5,0.0625
code,p193,16057,0,0.5,0.125
code,p194,16057,0,0.5,0.09375
code,p195,16057,0,0.5,0.0625
code,p196,16057,0,0.5,-0.09375
code,p197,16057,0,0.5,0.1875
code,p198,16057,0,0.5,0.0
code,p199,16057,0,0.5,0.03125
code,p200,16057,0,0.5,0.0625
code,p1,16057,0,1.0,0.0
code,p2,16057,0,1.0,0.0
code,p3,16057,0,1.0,0.0
code,p4,16057,0,1.0,0.0
code,p5,16057,0,1.0,0.0
code,p6,16057,0,1.0,0.0
code,p7,16057,0,1.0,0.0
code,p8,16057,0,1.0,0.0
code,p9,16057,0,1.0,0.0
code,p10,16057,0,1.0,0.0
code,p11,16057,0,1.0,0.0
code,p12,16057,0,1.0,0.0
code,p13,16057,0,1.0,0.0
code,p14,16057,0,1.0,0.0
code,p15,16057,0,1.0,0.0
code,p16,16057,0,1.0,0.0
code,p17,16057,0,1.0,0.0
code,p18,16057,0,1.0,0.0
code,p19,16057,0,1.0,0.0
code,p20,16057,0,1.0,0.0
code,p21,16057,0,1.0,0.0
code,p22,16057,0,1.0,0.0
code,p23,16057,0,1.0,0.0
code,p24,16057,0,1.0,0.0
code,p25,16057,0,1.0,0.0
code,p26,16057,0,1.0,0.0
code,p27,16057,0,1.0,0.0
code,p28,16057,0,1.0,0.0
code,p29,16057,0,1.0,0.0
code,p30,16057,0,1.0,0.0
code,p31,16057,0,1.0,0.0
code,p32,16057,0,1.0,0.0
code,p33,16057,0,1.0,0.0
code,p34,16057,0,1.0,0.0
code,p35,16057,0,1.0,0.0
code,p36,16057,0,1.0,0.0
code,p37,16057,0,1.0,0.0
code,p38,16057,0,1.0,0.0
code,p39,16057,0,1.0,0.0
code,p40,16057,0,1.0,0.0
code,p41,16057,0,1.0,0.0
code,p42,16057,0,1.0,0.0
code,p43,16057,0,1.0,0.0
code,p44,16057,0,1.0,0.0
code,p45,16057,0,1.0,0.0
code,p46,16057,0,1.0,0.0
code,p47,16057,0,1.0,0.0
code,p48,16057,0,1.0,0.0
code,p49,16057,0,1.0,0.0
code,p50,16057,0,1.0,0.0
code,p51,16057,0,1.0,0.0
code,p52,16057,0,1.0,0.0
code,p53,16057,0,1.0,0.0
code,p54,16057,0,1.0,0.0
code,p55,16057,0,1.0,0.0
code,p56,16057,0,1.0,0.0
code,p57,16057,0,1.0,0.0
code,p58,16057,0,1.0,0.0
code,p59,16057,0,1.0,0.0
code,p60,16057,0,1.0,0.0
code,p61,16057,0,1.0,0.0
code,p62,16057,0,1.0,0.0
code,p63,16057,0,1.0,0.0
code,p64,16057,0,1.0,0.0
code,p65,16057,0,1.0,0.0
code,p66,16057,0,1.0,0.0
code,p67,16057,0,1.0,0.0
code,p68,16057,0,1.0,0.0
code,p69,16057,0,1.0,0.0
code,p70,16057,0,1.0,0.0
code,p71,16057,0,1.0,0.0
code,p72,16057,0,1.0,0.0
code,p73,16057,0,1.0,0.0
code,p74,16057,0,1.0,0.0
code,p75,16057,0,1.0,0.0
code,p76,16057,0,1.0,0.0
code,p77,16057,0,1.0,0.0
code,p78,16057,0,1.0,0.0
code,p79,16057,0,1.0,0.0
code,p80,16057,0,1.0,0.0
code,p81,16057,0,1.0,0.0
code,p82,16057,0,1.0,0.0
code,p83,16057,0,1.0,0.0
code,p84,16057,0,1.0,0.0
code,p85,16057,0,1.0,0.0
code,p86,16057,0,1.0,0.0
code,p87,16057,0,1.0,0.0
code,p88,16057,0,1.0,0.0
code,p89,16057,0,1.0,0.0
code,p90,16057,0,1.0,0.0
code,p91,16057,0,1.0,0.0
code,p92,16057,0,1.0,0.0
code,p93,16057,0,1.0,0.0
code,p94,16057,0,1.0,0.0
code,p95,16057,0,1.0,0.0
code,p96,16057,0,1.0,0.0
code,p97,16057,0,1.0,0.0
code,p98,16057,0,1.0,0.0
code,p99,16057,0,1.0,0.0
code,p100,16057,0,1.0,0.0
code,p101,16057,0,1.0,0.0
code,p102,16057,0,1.0,0.0
code,p103,16057,0,1.0,0.0
code,p104,16057,0,1.0,0.0
code,p105,16057,0,1.0,0.0
code,p106,16057,0,1.0,0.0
code,p107,16057,0,1.0,0.0
code,p108,16057,0,1.0,0.0
code,p109,16057,0,1.0,0.0
code,p110,16057,0,1.0,0.0
code,p111,16057,0,1.0,0.0
code,p112,16057,0,1.0,0.0
code,p113,16057,0,1.0,0.0
code,p114,16057,0,1.0,0.0
code,p115,16057,0,1.0,0.0
code,p116,16057,0,1.0,0.0
code,p117,16057,0,1.0,0.0
code,p118,16057,0,1.0,0.0
code,p119,16057,0,1.0,0.0
code,p120,16057,0,1.0,0.0
code,p121,16057,0,1.0,0.0
code,p122,16057,0,1.0,0.0
code,p123,16057,0,1.0,0.0
code,p124,16057,0,1.0,0.0
code,p125,16057,0,1.0,0.0
code,p126,16057,0,1.0,0.0
code,p127,16057,0,1.0,0.0
code,p128,16057,0,1.0,0.0
code,p129,16057,0,1.0,0.0
code,p130,16057,0,1.0,0.0
code,p131,16057,0,1.0,0.0
code,p132,16057,0,1.0,0.0
code,p133,16057,0,1.0,0.0
code,p134,16057,0,1.0,0.0
code,p135,16057,0,1.0,0.0
code,p136,16057,0,1.0,0.0
code,p137,16057,0,1.0,0.0
code,p138,16057,0,1.0,0.0
code,p139,16057,0,1.0,0.0
code,p140,16057,0,1.0,0.0
code,p141,16057,0,1.0,0.0
code,p142,16057,0,1.0,0.0
code,p143,16057,0,1.0,0.0
code,p144,16057,0,1.0,0.0
code,p145,16057,0,1.0,0.0
code,p146,16057,0,1.0,0.0
code,p147,16057,0,1.0,0.0
code,p148,16057,0,1.0,0.0
code,p149,16057,0,1.0,0.0
code,p150,16057,0,1.0,0.0
code,p151,16057,0,1.0,0.0
code,p152,16057,0,1.0,0.0
code,p153,16057,0,1.0,0.0
code,p154,16057,0,1.0,0.0
code,p155,16057,0,1.0,0.0
code,p156,16057,0,1.0,0.0
code,p157,16057,0,1.0,0.0
code,p158,16057,0,1.0,0.0
code,p159,16057,0,1.0,0.0
code,p160,16057,0,1.0,0.0
code,p161,16057,0,1.0,0.0
code,p162,16057,0,1.0,0.0
code,p163,16057,0,1.0,0.0
code,p164,16057,0,1.0,0.0
code,p165,16057,0,1.0,0.0
code,p166,16057,0,1.0,0.0
code,p167,16057,0,1.0,0.0
code,p168,16057,0,1.0,0.0
code,p169,16057,0,1.0,0.0
code,p170,16057,0,1.0,0.0
code,p171,16057,0,1.0,0.0
code,p172,16057,0,1.0,0.0
code,p173,16057,0,1.0,0.0
code,p174,16057,0,1.0,0.0
code,p175,16057,0,1.0,0.0
code,p176,16057,0,1.0,0.0
code,p177,16057,0,1.0,0.0
code,p178,16057,0,1.0,0.0
code,p179,16057,0,1.0,0.0
code,p180,16057,0,1.0,0.0
code,p181,16057,0,1.0,0.0
code,p182,16057,0,1.0,0.0
code,p183,16057,0,1.0,0.0
code,p184,16057,0,1.0,0.0
code,p185,16057,0,1.0,0.0
code,p186,16057,0,1.0,0.0
code,p187,16057,0,1.0,0.0
code,p188,16057,0,1.0,0.0
code,p189,16057,0,1.0,0.0
code,p190,16057,0,1.0,0.0
code,p191,16057,0,1.0,0.0
code,p192,16057,0,1.0,0.0
code,p193,16057,0,1.0,0.0
code,p194,16057,0,1.0,0.0
code,p195,16057,0,1.0,0.0
code,p196,16057,0,1.0,0.0
code,p197,16057,0,1.0,0.0
code,p198,16057,0,1.0,0.0
code,p199,16057,0,1.0,0.0
code,p200,16057,0,1.0,0.0
code,p1,16057,0,1.5,0.0
code,p2,16057,0,1.5,0.0625
code,p3,16057,0,1.5,0.0
code,p4,16057,0,1.5,-0.0859375
code,p5,16057,0,1.5,-0.0625
code,p6,16057,0,1.5,0.015625
code,p7,16057,0,1.5,-0.03125
code,p8,16057,0,1.5,0.0
code,p9,16057,0,1.5,-0.03125
code,p10,16057,0,1.5,-0.03125
code,p11,16057,0,1.5,-0.03125
code,p12,16057,0,1.5,0.0
code,p13,16057,0,1.5,0.0625
code,p14,16057,0,1.5,0.0078125
code,p15,16057,0,1.5,-0.15625
code,p16,16057,0,1.5,-0.15625
code,p17,16057,0,1.5,-0.125
code,p18,16057,0,1.5,-0.015625
code,p19,16057,0,1.5,-0.109375
code,p20,16057,0,1.5,-0.03125
code,p21,16057,0,1.5,0.09375
code,p22,16057,0,1.5,-0.15625
code,p23,16057,0,1.5,-0.15625
code,p24,16057,0,1.5,-0.21875
code,p25,16057,0,1.5,-0.1875
code,p26,16057,0,1.5,-0.0625
code,p27,16057,0,1.5,0.0
code,p28,16057,0,1.5,-0.125
code,p29,16057,0,1.5,-0.125
code,p30,16057,0,1.5,-0.015625
code,p31,16057,0,1.5,-0.15625
code,p32,16057,0,1.5,-0.125
code,p33,16057,0,1.5,-0.125
code,p34,16057,0,1.5,0.0
code,p35,16057,0,1.5,-0.0625
code,p36,16057,0,1.5,-0.21875
code,p37,16057,0,1.5,-0.125
code,p38,16057,0,1.5,0.0
code,p39,16057,0,1.5,0.0625
code,p40,16057,0,1.5,0.0
code,p41,16057,0,1.5,-0.15625
code,p42,16057,0,1.5,0.0
code,p43,16057,0,1.5,0.0625
code,p44,16057,0,1.5,-0.09375
code,p45,16057,0,1.5,0.0625
code,p46,16057,0,1.5,0.0625
code,p47,16057,0,1.5,0.03125
code,p48,16057,0,1.5,0.03125
code,p49,16057,0,1.5,0.0625
code,p50,16057,0,1.5,0.0
code,p51,16057,0,1.5,0.0
code,p52,16057,0,1.5,-0.0625
code,p53,16057,0,1.5,-0.140625
code,p54,16057,0,1.5,0.0625
code,p55,16057,0,1.5,0.03125
code,p56,16057,0,1.5,-0.015625
code,p57,16057,0,1.5,-0.03125
code,p58,16057,0,1.5,-0.09375
code,p59,16057,0,1.5,-0.03125
code,p60,16057,0,1.5,-0.078125
code,p61,16057,0,1.5,-0.03125
code,p62,16057,0,1.5,-0.0625
code,p63,16057,0,1.5,0.1875
code,p64,16057,0,1.5,0.0
code,p65,16057,0,1.5,-0.09375
code,p66,16057,0,1.5,0.15625
code,p67,16057,0,1.5,-0.0625
code,p68,16057,0,1.5,0.03125
code,p69,16057,0,1.5,-0.03125
code,p70,16057,0,1.5,-0.125
code,p71,16057,0,1.5,-0.03125
code,p72,16057,0,1.5,0.125
code,p73,16057,0,1.5,0.0
code,p74,16057,0,1.5,0.0
code,p75,16057,0,1.5,0.03125
code,p76,16057,0,1.5,-0.03125
code,p77,16057,0,1.5,0.15625
code,p78,16057,0,1.5,-0.09375
code,p79,16057,0,1.5,0.140625
code,p80,16057,0,1.5,0.0
code,p81,16057,0,1.5,0.0
code,p82,16057,0,1.5,0.0
code,p83,16057,0,1.5,-0.0625
code,p84,16057,0,1.5,-0.03125
code,p85,16057,0,1.5,-0.09375
code,p86,16057,0,1.5,-0.078125
code,p87,16057,0,1.5,0.0625
code,p88,16057,0,1.5,-0.0625
code,p89,16057,0,1.5,-0.015625
code,p90,16057,0,1.5,0.03125
code,p91,16057,0,1.5,0.03125
code,p92,16057,0,1.5,-0.046875
code,p93,16057,0,1.5,-0.015625
code,p94,16057,0,1.5,0.125
code,p95,16057,0,1.5,0.03125
code,p96,16057,0,1.5,0.03125
code,p97,16057,0,1.5,-0.03125
code,p98,16057,0,1.5,0.03125
code,p99,16057,0,1.5,0.125
code,p100,16057,0,1.5,-0.03125
code,p101,16057,0,1.5,-0.25
code,p102,16057,0,1.5,-0.25
code,p103,16057,0,1.5,-0.25
code,p104,16057,0,1.5,-0.0625
code,p105,16057,0,1.5,0.0
code,p106,16057,0,1.5,-0.125
code,p107,16057,0,1.5,-0.125
code,p108,16057,0,1.5,-0.03125
code,p109,16057,0,1.5,-0.015625
code,p110,16057,0,1.5,-0.125
code,p111,16057,0,1.5,-0.09375
code,p112,16057,0,1.5,-0.125
code,p113,16057,0,1.5,-0.125
code,p114,16057,0,1.5,0.0
code,p115,16057,0,1.5,-0.125
code,p116,16057,0,1.5,0.0625
code,p117,16057,0,1.5,-0.25
code,p118,16057,0,1.5,-0.125
code,p119,16057,0,1.5,0.015625
code,p120,16057,0,1.5,-0.1875
code,p121,16057,0,1.5,0.03125
code,p122,16057,0,1.5,-0.1875
code,p123,16057,0,1.5,0.125
code,p124,16057,0,1.5,0.0625
code,p125,16057,0,1.5,-0.1875
code,p126,16057,0,1.5,-0.15625
code,p127,16057,0,1.5,-0.125
code,p128,16057,0,1.5,-0.15625
code,p129,16057,0,1.5,-0.0625
code,p130,16057,0,1.5,-0.25
code,p131,16057,0,1.5,-0.1875
code,p132,16057,0,1.5,-0.25
code,p133,16057,0,1.5,-0.1875
code,p134,16057,0,1.5,-0.0625
code,p135,16057,0,1.5,-0.125
code,p136,16057,0,1.5,-0.1875
code,p137,16057,0,1.5,-0.09375
code,p138,16057,0,1.5,0.0
code,p139,16057,0,1.5,0.0234375
code,p140,16057,0,1.5,0.0
code,p141,16057,0,1.5,0.0
code,p142,16057,0,1.5,-0.25
code,p143,16057,0,1.5,-0.0625
code,p144,16057,0,1.5,-0.078125
code,p145,16057,0,1.5,-0.15625
code,p146,16057,0,1.5,-0.09375
code,p147,16057,0,1.5,0.0
code,p148,16057,0,1.5,0.0625
code,p149,16057,0,1.5,-0.0390625
code,p150,16057,0,1.5,-0.0625
code,p151,16057,0,1.5,0.0
code,p152,16057,0,1.5,-0.1875
code,p153,16057,0,1.5,-0.125
code,p154,16057,0,1.5,0.015625
code,p155,16057,0,1.5,-0.09375
code,p156,16057,0,1.5,0.125
code,p157,16057,0,1.5,-0.1875
code,p158,16057,0,1.5,0.03125
code,p159,16057,0,1.5,0.03125
code,p160,16057,0,1.5,-0.0625
code,p161,16057,0,1.5,-0.03125
code,p162,16057,0,1.5,0.0625
code,p163,16057,0,1.5,0.125
code,p164,16057,0,1.5,0.03125
code,p165,16057,0,1.5,-0.03125
code,p166,16057,0,1.5,-0.03125
code,p167,16057,0,1.5,0.0
code,p168,16057,0,1.5,0.0
code,p169,16057,0,1.5,0.015625
code,p170,16057,0,1.5,0.0
code,p171,16057,0,1.5,0.15625
code,p172,16057,0,1.5,0.03125
code,p173,16057,0,1.5,-0.03125
code,p174,16057,0,1.5,0.03125
code,p175,16057,0,1.5,0.0
code,p176,16057,0,1.5,0.03125
code,p177,16057,0,1.5,-0.09375
code,p178,16057,0,1.5,0.0625
code,p179,16057,0,1.5,0.03125
code,p180,16057,0,1.5,0.0
code,p181,16057,0,1.5,-0.09375
code,p182,16057,0,1.5,0.03125
code,p183,16057,0,1.5,-0.1875
code,p184,16057,0,1.5,-0.03125
code,p185,16057,0,1.5,-0.1875
code,p186,16057,0,1.5,-0.03125
code,p187,16057,0,1.5,-0.125
code,p188,16057,0,1.5,-0.109375
code,p189,16057,0,1.5,-0.046875
code,p190,16057,0,1.5,-0.03125
code,p191,16057,0,1.5,0.125
code,p192,16057,0,1.5,-0.3125
code,p193,16057,0,1.5,-0.0625
code,p194,16057,0,1.5,-0.03125
code,p195,16057,0,1.5,-0.125
code,p196,16057,0,1.5,-0.09375
code,p197,16057,0,1.5,0.0
code,p198,16057,0,1.5,-0.03125
code,p199,16057,0,1.5,0.078125
code,p200,16057,0,1.5,-0.0625
code,p1,16057,0,2.0,0.0625
code,p2,16057,0,2.0,0.0
code,p3,16057,0,2.0,0.125
code,p4,16057,0,2.0,-0.046875
code,p5,16057,0,2.0,0.0
code,p6,16057,0,2.0,0.046875
code,p7,16057,0,2.0,-0.09375
code,p8,16057,0,2.0,-0.03125
code,p9,16057,0,2.0,-0.125
code,p10,16057,0,2.0,-0.125
code,p11,16057,0,2.0,0.09375
code,p12,16057,0,2.0,0.1875
code,p13,16057,0,2.0,0.34375
code,p14,16057,0,2.0,-0.0546875
code,p15,16057,0,2.0,-0.15625
code,p16,16057,0,2.0,-0.15625
code,p17,16057,0,2.0,-0.25
code,p18,16057,0,2.0,0.0625
code,p19,16057,0,2.0,-0.078125
code,p20,16057,0,2.0,-0.21875
code,p21,16057,0,2.0,-0.0625
code,p22,16057,0,2.0,-0.25
code,p23,16057,0,2.0,-0.28125
code,p24,16057,0,2.0,-0.3125
code,p25,16057,0,2.0,-0.3125
code,p26,16057,0,2.0,-0.03125
code,p27,16057,0,2.0,-0.25
code,p28,16057,0,2.0,-0.234375
code,p29,16057,0,2.0,-0.15625
code,p30,16057,0,2.0,-0.125
code,p31,16057,0,2.0,-0.125
code,p32,16057,0,2.0,-0.25
code,p33,16057,0,2.0,-0.25
code,p34,16057,0,2.0,0.03125
code,p35,16057,0,2.0,-0.078125
code,p36,16057,0,2.0,-0.28125
code,p37,16057,0,2.0,-0.1875
code,p38,16057,0,2.0,-0.03125
code,p39,16057,0,2.0,0.078125
code,p40,16057,0,2.0,-0.125
code,p41,16057,0,2.0,-0.0625
code,p42,16057,0,2.0,0.125
code,p43,16057,0,2.0,0.0
code,p44,16057,0,2.0,-0.1875
code,p45,16057,0,2.0,0.15625
code,p46,16057,0,2.0,-0.03125
code,p47,16057,0,2.0,0.0
code,p48,16057,0,2.0,-0.0625
code,p49,16057,0,2.0,0.125
code,p50,16057,0,2.0,0.0
code,p51,16057,0,2.0,-0.046875
code,p52,16057,0,2.0,-0.03125
code,p53,16057,0,2.0,-0.171875
code,p54,16057,0,2.0,0.1875
code,p55,16057,0,2.0,0.125
code,p56,16057,0,2.0,-0.015625
code,p57,16057,0,2.0,-0.0625
code,p58,16057,0,2.0,-0.1875
code,p59,16057,0,2.0,0.0
code,p60,16057,0,2.0,-0.0625
code,p61,16057,0,2.0,-0.25
code,p62,16057,0,2.0,-0.3125
code,p63,16057,0,2.0,0.3125
code,p64,16057,0,2.0,0.0625
code,p65,16057,0,2.0,-0.28125
code,p66,16057,0,2.0,0.109375
code,p67,16057,0,2.0,0.125
code,p68,16057,0,2.0,0.03125
code,p69,16057,0,2.0,0.0625
code,p70,16057,0,2.0,-0.0625
code,p71,16057,0,2.0,0.0
code,p72,16057,0,2.0,0.1875
code,p73,16057,0,2.0,0.125
code,p74,16057,0,2.0,0.03125
code,p75,16057,0,2.0,-0.125
code,p76,16057,0,2.0,-0.09375
code,p77,16057,0,2.0,-0.09375
code,p78,16057,0,2.0,-0.15625
code,p79,16057,0,2.0,0.265625
code,p80,16057,0,2.0,-0.125
code,p81,16057,0,2.0,0.09375
code,p82,16057,0,2.0,0.0
code,p83,16057,0,2.0,0.0625
code,p84,16057,0,2.0,-0.03125
code,p85,16057,0,2.0,-0.125
code,p86,16057,0,2.0,-0.1328125
code,p87,16057,0,2.0,0.09375
code,p88,16057,0,2.0,-0.0625
code,p89,16057,0,2.0,-0.09375
code,p90,16057,0,2.0,-0.09375
code,p91,16057,0,2.0,-0.03125
code,p92,16057,0,2.0,-0.046875
code,p93,16057,0,2.0,0.03125
code,p94,16057,0,2.0,0.125
code,p95,16057,0,2.0,-0.03125
code,p96,16057,0,2.0,0.03125
code,p97,16057,0,2.0,0.0625
code,p98,16057,0,2.0,-0.03125
code,p99,16057,0,2.0,0.125
code,p100,16057,0,2.0,0.0625
code,p101,16057,0,2.0,-0.375
code,p102,16057,0,2.0,-0.375
code,p103,16057,0,2.0,-0.5
code,p104,16057,0,2.0,-0.25
code,p105,16057,0,2.0,-0.1875
code,p106,16057,0,2.0,-0.0625
code,p107,16057,0,2.0,-0.3125
code,p108,16057,0,2.0,0.03125
code,p109,16057,0,2.0,-0.109375
code,p110,16057,0,2.0,-0.1875
code,p111,16057,0,2.0,-0.15625
code,p112,16057,0,2.0,0.0
code,p113,16057,0,2.0,-0.25
code,p114,16057,0,2.0,-0.03125
code,p115,16057,0,2.0,-0.21875
code,p116,16057,0,2.0,-0.15625
code,p117,16057,0,2.0,-0.375
code,p118,16057,0,2.0,-0.09375
code,p119,16057,0,2.0,-0.125
code,p120,16057,0,2.0,-0.125
code,p121,16057,0,2.0,0.09375
code,p122,16057,0,2.0,-0.1875
code,p123,16057,0,2.0,-0.0625
code,p124,16057,0,2.0,-0.03125
code,p125,16057,0,2.0,-0.1875
code,p126,16057,0,2.0,-0.1875
code,p127,16057,0,2.0,-0.21875
code,p128,16057,0,2.0,-0.21875
code,p129,16057,0,2.0,-0.0625
code,p130,16057,0,2.0,-0.25
code,p131,16057,0,2.0,-0.1875
code,p132,16057,0,2.0,-0.4375
code,p133,16057,0,2.0,-0.25
code,p134,16057,0,2.0,-0.203125
code,p135,16057,0,2.0,0.0
code,p136,16057,0,2.0,-0.1875
code,p137,16057,0,2.0,-0.1875
code,p138,16057,0,2.0,-0.125
code,p139,16057,0,2.0,0.1328125
code,p140,16057,0,2.0,-0.125
code,p141,16057,0,2.0,-0.09375
code,p142,16057,0,2.0,-0.5
code,p143,16057,0,2.0,-0.25
code,p144,16057,0,2.0,-0.0625
code,p145,16057,0,2.0,0.0
code,p146,16057,0,2.0,-0.0625
code,p147,16057,0,2.0,-0.125
code,p148,16057,0,2.0,0.0625
code,p149,16057,0,2.0,-0.0703125
code,p150,16057,0,2.0,-0.21875
code,p151,16057,0,2.0,-0.125
code,p152,16057,0,2.0,-0.4375
code,p153,16057,0,2.0,-0.375
code,p154,16057,0,2.0,0.015625
code,p155,16057,0,2.0,-0.21875
code,p156,16057,0,2.0,0.03125
code,p157,16057,0,2.0,-0.25
code,p158,16057,0,2.0,0.0
code,p159,16057,0,2.0,-0.0078125
code,p160,16057,0,2.0,-0.375
code,p161,16057,0,2.0,0.03125
code,p162,16057,0,2.0,0.0
code,p163,16057,0,2.0,0.0625
code,p164,16057,0,2.0,0.078125
code,p165,16057,0,2.0,-0.09375
code,p166,16057,0,2.0,0.03125
code,p167,16057,0,2.0,-0.03125
code,p168,16057,0,2.0,-0.03125
code,p169,16057,0,2.0,0.015625
code,p170,16057,0,2.0,-0.125
code,p171,16057,0,2.0,0.109375
code,p172,16057,0,2.0,-0.140625
code,p173,16057,0,2.0,-0.09375
code,p174,16057,0,2.0,-0.0625
code,p175,16057,0,2.0,-0.109375
code,p176,16057,0,2.0,-0.015625
code,p177,16057,0,2.0,-0.265625
code,p178,16057,0,2.0,0.015625
code,p179,16057,0,2.0,0.125
code,p180,16057,0,2.0,0.0625
code,p181,16057,0,2.0,-0.25
code,p182,16057,0,2.0,-0.0625
code,p183,16057,0,2.0,-0.28125
code,p184,16057,0,2.0,0.0625
code,p185,16057,0,2.0,-0.265625
code,p186,16057,0,2.0,-0.015625
code,p187,16057,0,2.0,-0.125
code,p188,16057,0,2.0,-0.1875
code,p189,16057,0,2.0,-0.140625
code,p190,16057,0,2.0,-0.03125
code,p191,16057,0,2.0,0.09375
code,p192,16057,0,2.0,-0.1875
code,p193,16057,0,2.0,0.125
code,p194,16057,0,2.0,-0.0625
code,p195,16057,0,2.0,-0.21875
code,p196,16057,0,2.0,-0.25
code,p197,16057,0,2.0,-0.25
code,p198,16057,0,2.0,0.03125
code,p199,16057,0,2.0,0.0546875
code,p200,16057,0,2.0,-0.0625
code,p1,9479,0,0.0,-0.03125
code,p2,9479,0,0.0,-0.0625
code,p3,9479,0,0.0,-0.1875
code,p4,9479,0,0.0,-0.0390625
code,p5,9479,0,0.0,0.03125
code,p6,9479,0,0.0,0.078125
code,p7,9479,0,0.0,0.03125
code,p8,9479,0,0.0,0.0625
code,p9,9479,0,0.0,0.078125
code,p10,9479,0,0.0,-0.03125
code,p11,9479,0,0.0,-0.0625
code,p12,9479,0,0.0,0.0625
